pbp_a_hnumber	pbp_a_plan_identifier	segment_id	pbp_a_ben_cov	pbp_a_plan_type	orgtype	bid_id	version	pbp_d_ann_deduct_yn	pbp_d_ann_deduct_amt_type	pbp_d_ann_deduct_amt	pbp_d_ann_deduct_comb_type	pbp_d_ann_deduct_14a_yn	pbp_d_ann_deduct_bens	pbp_d_ann_deduct_inn_mc_yn	pbp_d_ann_deduct_inn_mc_cats	pbp_d_ann_deduct_inn_nmc_yn	pbp_d_ann_deduct_inn_nmc_cats	pbp_d_ann_deduct_oon_nmc_yn	pbp_d_ann_deduct_oon_nmc_cats	pbp_d_diff_deduct_yn	pbp_d_diff_deduct_cats	pbp_d_diff_deduct_1a_t1_amt	pbp_d_diff_deduct_1a_t2_amt	pbp_d_diff_deduct_1a_t3_amt	pbp_d_diff_deduct_1b_t1_amt	pbp_d_diff_deduct_1b_t2_amt	pbp_d_diff_deduct_1b_t3_amt	pbp_d_diff_deduct_2_t1_amt	pbp_d_diff_deduct_2_t2_amt	pbp_d_diff_deduct_2_t3_amt	pbp_d_diff_deduct_3_amt	pbp_d_diff_deduct_4c_amt	pbp_d_diff_deduct_5_amt	pbp_d_diff_deduct_6_amt	pbp_d_diff_deduct_7a_amt	pbp_d_diff_deduct_7b_amt	pbp_d_diff_deduct_7c_amt	pbp_d_diff_deduct_7d_amt	pbp_d_diff_deduct_7e_amt	pbp_d_diff_deduct_7f_amt	pbp_d_diff_deduct_7g_amt	pbp_d_diff_deduct_7h_amt	pbp_d_diff_deduct_7i_amt	pbp_d_diff_deduct_7j_amt	pbp_d_diff_deduct_7k_amt	pbp_d_diff_deduct_8a_amt	pbp_d_diff_deduct_8b_amt	pbp_d_diff_deduct_9a1_amt	pbp_d_diff_deduct_9a2_amt	pbp_d_diff_deduct_9b_amt	pbp_d_diff_deduct_9c_amt	pbp_d_diff_deduct_9d_amt	pbp_d_diff_deduct_10a1_amt	pbp_d_diff_deduct_10a2_amt	pbp_d_diff_deduct_10b_amt	pbp_d_diff_deduct_11a_amt	pbp_d_diff_deduct_11b_amt	pbp_d_diff_deduct_11c_amt	pbp_d_diff_deduct_12_amt	pbp_d_diff_deduct_13a_amt	pbp_d_diff_deduct_13b_amt	pbp_d_diff_deduct_13c_amt	pbp_d_diff_deduct_13d_amt	pbp_d_diff_deduct_13e_amt	pbp_d_diff_deduct_13f_amt	pbp_d_diff_deduct_13g_amt	pbp_d_diff_deduct_14b_amt	pbp_d_diff_deduct_14c_amt	pbp_d_diff_deduct_14d_amt	pbp_d_diff_deduct_14e1_amt	pbp_d_diff_deduct_14e2_amt	pbp_d_diff_deduct_14e3_amt	pbp_d_diff_deduct_14e4_amt	pbp_d_diff_deduct_14e5_amt	pbp_d_diff_deduct_14e6_amt	pbp_d_diff_deduct_15_amt	pbp_d_diff_deduct_16a_amt	pbp_d_diff_deduct_16b_amt	pbp_d_diff_deduct_17a_amt	pbp_d_diff_deduct_17b_amt	pbp_d_diff_deduct_18a_amt	pbp_d_diff_deduct_18b_amt	pbp_d_nmc_deduct_yn	pbp_d_nmc_deduct_cats	pbp_d_deduct_iha_amt	pbp_d_deduct_ihp_amt	pbp_d_deduct_snf_amt	pbp_d_deduct_cprs_amt	pbp_d_deduct_weuc_amt	pbp_d_deduct_chiro_amt	pbp_d_deduct_pod_amt	pbp_d_deduct_obs_amt	pbp_d_deduct_trans_amt	pbp_d_deduct_acupunc_amt	pbp_d_deduct_otc_amt	pbp_d_deduct_meal_amt	pbp_d_deduct_other1_amt	pbp_d_deduct_other2_amt	pbp_d_deduct_other3_amt	pbp_d_deduct_dsnp_his_amt	pbp_d_deduct_ape_amt	pbp_d_deduct_14c_amt	pbp_d_deduct_prevdental_amt	pbp_d_deduct_compdental_amt	pbp_d_deduct_eyeexam_amt	pbp_d_deduct_eyewear_amt	pbp_d_deduct_hearexam_amt	pbp_d_deduct_hearaid_amt	pbp_d_inn_deduct_yn	pbp_d_inn_deduct_partb_yn	pbp_d_inn_deduct_amt	pbp_d_inn_deduct_bens	pbp_d_inn_deduct_m_yn	pbp_d_inn_deduct_m_cats	pbp_d_inn_deduct_nm_yn	pbp_d_inn_deduct_nm_cats	pbp_d_comb_deduct_yn	pbp_d_comb_deduct_partb_yn	pbp_d_comb_deduct_amt	pbp_d_comb_deduct_bens	pbp_d_comb_deduct_inn_m_yn	pbp_d_comb_deduct_inn_m_cats	pbp_d_comb_deduct_inn_nm_yn	pbp_d_comb_deduct_inn_nm_cats	pbp_d_comb_deduct_oon_m_yn	pbp_d_comb_deduct_oon_m_cats	pbp_d_comb_deduct_oon_nm_yn	pbp_d_comb_deduct_oon_nm_cats	pbp_d_oon_deduct_yn	pbp_d_oon_deduct_partb_yn	pbp_d_oon_deduct_amt	pbp_d_oon_deduct_bens	pbp_d_oon_deduct_m_yn	pbp_d_oon_deduct_m_cats	pbp_d_oon_deduct_nm_yn	pbp_d_oon_deduct_nm_cats	pbp_d_non_deduct_yn	pbp_d_non_deduct_partb_yn	pbp_d_non_deduct_amt	pbp_d_non_deduct_bens	pbp_d_non_deduct_m_yn	pbp_d_non_deduct_m_cats	pbp_d_non_deduct_nm_yn	pbp_d_non_deduct_nm_cats	pbp_d_out_pocket_amt_yn	pbp_d_out_pocket_amt_type	pbp_d_out_pocket_amt	pbp_d_inn_max_enr_oopc_bens	pbp_d_inn_max_enr_m_yn	pbp_d_inn_max_enr_m_cat_ex	pbp_d_inn_max_enr_nm_yn	pbp_d_inn_max_enr_nm_cat_ex	pbp_d_comb_max_enr_amt_yn	pbp_d_comb_max_enr_amt_type	pbp_d_comb_max_enr_amt	pbp_d_comb_max_enr_oopc_bens	pbp_d_comb_max_enr_inn_m_yn	pbp_d_comb_max_enr_inn_mcat_ex	pbp_d_comb_max_enr_inn_nm_yn	pbp_d_comb_max_enr_inn_nmcatex	pbp_d_comb_max_enr_oon_m_yn	pbp_d_comb_max_enr_oon_mcat_ex	pbp_d_comb_max_enr_oon_nm_yn	pbp_d_comb_max_enr_oon_nmcatex	pbp_d_oon_max_enr_oopc_yn	pbp_d_oon_max_enr_oopc_type	pbp_d_oon_max_enr_oopc_amt	pbp_d_oon_max_enr_oopc_bens	pbp_d_oon_max_enr_m_yn	pbp_d_oon_max_enr_m_cat_ex	pbp_d_oon_max_enr_nm_yn	pbp_d_oon_max_enr_nm_cat_ex	pbp_d_maxenr_oopc_type	pbp_d_maxenr_oopc_amt	pbp_d_maxenr_oopc_bens	pbp_d_maxenr_oopc_m_cats_yn	pbp_d_maxenr_oopc_m_cats	pbp_d_maxenr_oopc_nm_cats_yn	pbp_d_maxenr_oopc_nm_cats	pbp_d_max_plan_ben_cov_yn	pbp_d_max_plan_ben_cov	pbp_d_max_plan_period	pbp_d_max_plan_bens	pbp_d_inn_maxplan_nm_yn	pbp_d_inn_maxplan_nm_cats	pbp_d_oon_maxplan_nm_yn	pbp_d_oon_maxplan_nm_cats	pbp_d_non_maxplan_yn	pbp_d_non_maxplan_amt	pbp_d_non_maxplan_per	pbp_d_non_maxplan_nm_yn	pbp_d_non_maxplan_nm_cats	pbp_d_mplusc_premium	pbp_d_mplusc_bonly_premium	pbp_d_mco_pay_reduct_yn	pbp_d_mco_pay_reduct_amt	pbp_d_mmp_nm_yn	pbp_d_mmp_medcaid_bendesc_cats	pbp_d_mmp_plancov_bendesc_cats	pbp_d_balbill_yn	pbp_d_balbill_prov_cats	pbp_d_balbill_min_pct	pbp_d_balbill_max_pct	pbp_d_msa_ded_amt	pbp_d_msa_annual_amt	pbp_d_rics_yn	pbp_d_rics_cnt	pbp_d_rics_cats_ehc_1	pbp_d_rics_mc_cats_1	pbp_d_rics_nmc_cats_1	pbp_d_rics_max_bene_amt_1	pbp_d_rics_period_1	pbp_d_rics_app_ded_yn_1	pbp_d_rics_mod_1	pbp_d_rics_cats_ehc_2	pbp_d_rics_mc_cats_2	pbp_d_rics_nmc_cats_2	pbp_d_rics_max_bene_amt_2	pbp_d_rics_period_2	pbp_d_rics_app_ded_yn_2	pbp_d_rics_mod_2	pbp_d_rics_cats_ehc_3	pbp_d_rics_mc_cats_3	pbp_d_rics_nmc_cats_3	pbp_d_rics_max_bene_amt_3	pbp_d_rics_period_3	pbp_d_rics_app_ded_yn_3	pbp_d_rics_mod_3	pbp_d_combo_supp_ben_yn	pbp_d_combo_num_grps	pbp_d_combo_nmc_cats_1	pbp_d_combo_max_plan_ben_yn_1	pbp_d_combo_max_plan_ben_amt_1	pbp_d_combo_enrollee_lim_yn_1	pbp_d_combo_nmc_cats_2	pbp_d_combo_max_plan_ben_yn_2	pbp_d_combo_max_plan_ben_amt_2	pbp_d_combo_enrollee_lim_yn_2	pbp_d_combo_nmc_cats_3	pbp_d_combo_max_plan_ben_yn_3	pbp_d_combo_max_plan_ben_amt_3	pbp_d_combo_enrollee_lim_yn_3
H0154	801	0	1	01	01	H0154_801_0	2																																																																																																						1	1		01	2	3-1;3-2;3-3;3-4;5;7a;7b;7c;7d;7e;7f;7g;7h;7i;7k;8a;8b1;8b2;8b3;9a1;9a2;9b;9c;9d;10a1;10a2;11a;11b;11c;12;14d;14e1;14e2;14e3;14e4;14e5;15;16b;17a;17b;18a;																															1	2	7550	01	1																															2															2																																															
H0154	802	0	1	01	01	H0154_802_0	2																																																																																																						1	1		01	2	3-1;3-2;3-3;3-4;5;7a;7b;7c;7d;7e;7f;7g;7h;7i;7k;8a;8b1;8b2;8b3;9a1;9a2;9b;9c;9d;10a1;10a2;11a;11b;11c;12;14d;14e1;14e2;14e3;14e4;14e5;15;16b;17a;17b;18a;																															1	2	7550	01	1																															2															2																																															
H0154	803	0	1	01	01	H0154_803_0	2																																																																																																						1	1		01	2	3-1;3-2;3-3;3-4;5;7a;7b;7c;7d;7e;7f;7g;7h;7i;7k;8a;8b1;8b2;8b3;9a1;9a2;9b;9c;9d;10a1;10a2;11a;11b;11c;12;14d;14e1;14e2;14e3;14e4;14e5;15;16b;17a;17b;18a;																															1	2	7550	01	1																															2															2																																															
H0169	001	0	1	01	01	H0169_001_0	2																																																																																																						1	2	198.00	01	2	3-1;3-2;3-3;3-4;5;7a;7b;7c;7d;7e;7f;7g;7h;7i;7k;8a;8b1;8b2;8b3;9a1;9a2;9b;9c;9d;10a1;10a2;11a;11b;11c;12;15;16b;17a;17b;18a;																															1	2	7550.00	11	1		2	4c;																												2													0.00		2											2																							2													
H0169	002	0	1	01	01	H0169_002_0	3																																																																																																						1	2	198.00	01	2	3-1;3-2;3-3;3-4;5;7a;7b;7c;7d;7e;7f;7g;7h;7i;7k;8a;8b1;8b2;8b3;9a1;9a2;9b;9c;9d;10a1;10a2;11a;11b;11c;12;15;16b;17a;17b;18a;																															1	2	7550.00	11	1		2	4c;																												2													0.00		2											2																							2													
H0169	003	0	1	01	01	H0169_003_0	2																																																																																																						1	2	198.00	01	2	3-1;3-2;3-3;3-4;5;7a;7b;7c;7d;7e;7f;7g;7h;7i;7k;8a;8b1;8b2;8b3;9a1;9a2;9b;9c;9d;10a1;10a2;11a;11b;11c;12;15;16b;17a;17b;18a;																															1	2	7550.00	11	1		2	4c;																												2													0.00		2											2																							2													
H0169	004	0	1	02	01	H0169_004_0	3																																																																																																						1	2	198.00	01	2	3-1;3-2;3-3;3-4;5;7a;7b;7c;7d;7e;7f;7g;7h;7i;7k;8a;8b1;8b2;8b3;9a1;9a2;9b;9c;9d;10a1;10a2;11a;11b;11c;12;15;16b;17a;17b;18a;			2												2																1	2	7550.00	11	1		2	4c;	2												2															2													0.00		2											2																							2													
H0174	002	0	1	01	01	H0174_002_0	5																																																																																																						2																																				1	2	4000.00	01	1																															2													0.00		2											2																							2													
H0174	003	0	1	01	01	H0174_003_0	5																																																																																																						2																																				1	1	3400.00	01	1																															2													0.00		2											2																							2													
H0174	004	0	1	01	01	H0174_004_0	5																																																																																																						2																																				1	1	3400.00	01	1																															2													0.00		2											1	1	10		16a1;16a2;16a3;16a4;16b1;16b2;16b3;16b4;16b5;16b6;16b7;17a1;17b1;17b2;17b3;17b4;17b5;18a1;18a2;18b1;	1000.00	3	2	010															1	1	7b1;13a;14c18;	2		2								
H0174	005	0	1	02	01	H0174_005_0	5																																																																																																						2								2												2																1	2	4500.00	01	1				1	2	4500.00	0101	1				1				1	2	4500.00	01	1											2													0.00		2											1	1	10		16a1;16a2;16a3;16a4;16b1;16b2;16b3;16b4;16b5;16b6;16b7;17a1;17b1;17b2;17b3;17b4;17b5;18a1;18a2;18b1;	750.00	3	2	010															2													
H0174	006	0	1	01	01	H0174_006_0	5																																																																																																						2																																				1	1	3400.00	01	1																															2													0.00		2											1	1	10		16a1;16a2;16a3;16a4;16b1;16b2;16b3;16b4;16b5;16b6;16b7;17a1;17b1;17b2;17b3;17b4;17b5;18a1;18a2;18b1;	1500.00	3	2	010															1	1	7b1;13a;14c18;	2		2								
H0174	007	0	1	01	01	H0174_007_0	5																																																																																																						2																																				1	2	6700.00	01	1																															2													0.00		1	95.00										2																							2													
H0174	008	0	1	01	01	H0174_008_0	5																																																																																																						2																																				1	2	4500.00	01	1																															2													0.00		2											2																							2													
H0174	009	0	1	01	01	H0174_009_0	4																																																																																																						2																																				1	1	3450.00	01	1																															2													0.00		2											1	1	10		16a1;16a2;16a3;16a4;16b1;16b2;16b3;16b4;16b5;16b6;16b7;17a1;17b1;17b2;17b3;17b4;17b5;18a1;18a2;18b1;	1000.00	3	2	010															2													
H0174	010	0	1	01	01	H0174_010_0	5																																																																																																						2																																				1	1	3300.00	01	1																															2													0.00		2											1	1	10		16a1;16a2;16a3;16a4;16b1;16b2;16b3;16b4;16b5;16b6;16b7;17a1;17b1;17b2;17b3;17b4;17b5;18a1;18a2;18b1;	500.00	3	2	010															1	1	7b1;13a;14c18;	2		2								
H0192	001	0	1	48	05	H0192_001_0	4																																																																																																						2																																				2																																			2															2		1	1a1;1b1;2-1;6-3;9d;10b2;11a2;11b;13h6;13h8;13h10;13h15;13h16;13h17;13h18;13h19;13h20;13h21;13h22;13h23;13h24;13h25;13h26;13h27;13h28;13h29;13h32;15;16a1;16a2;16a3;16a4;16b2;16b3;16b5;16b6;16b7;17a1;17b1;17b2;17b3;17b4;18a2;18b1;	13b;13f;13h10;13h16;13h17;13h18;13h19;13h21;13h22;13h23;13h24;13h25;13h27;13h28;14c4;14c7;							2																							2													
H0216	001	0	1	20	08	H0216_001_0	1																																																																																																																																																																																																																																											
H0216	002	0	1	20	08	H0216_002_0	1																																																																																																																																																																																																																																											
H0247	001	0	1	20	08	H0247_001_0	1																																																																																																																																																																																																																																											
